[ 2023-07-13 07:23:41,715 ] 157 numexpr.utils - INFO - NumExpr defaulting to 4 threads.
[ 2023-07-13 07:23:49,869 ] 27 root - INFO - Entered the date ingestion method or component
[ 2023-07-13 07:23:49,882 ] 30 root - INFO - Read the dataset as dataframe
[ 2023-07-13 07:23:49,895 ] 34 root - INFO - Train Test split initiated
[ 2023-07-13 07:23:49,910 ] 41 root - INFO - Ingestion of the data is completed
[ 2023-07-13 07:23:49,952 ] 74 root - INFO - Read train and test data completed
[ 2023-07-13 07:23:49,953 ] 76 root - INFO - Obtaininig preprocessing object
[ 2023-07-13 07:23:49,953 ] 44 root - INFO - Feature Enginerring of Number Features completed
[ 2023-07-13 07:23:49,956 ] 52 root - INFO - Feature Engineering of Categorical Features Completed
[ 2023-07-13 07:23:49,956 ] 61 root - INFO - Column Transforming done
[ 2023-07-13 07:23:49,988 ] 89 root - INFO - Applying preprocessing object on test and training data
[ 2023-07-13 07:23:50,080 ] 104 root - INFO - Saved preprocessing object
[ 2023-07-13 07:23:50,084 ] 32 root - INFO - Splitting train and test data
