[ 2023-07-13 03:32:37,686 ] 157 numexpr.utils - INFO - NumExpr defaulting to 4 threads.
[ 2023-07-13 03:32:40,823 ] 26 root - INFO - Entered the date ingestion method or component
[ 2023-07-13 03:32:40,833 ] 29 root - INFO - Read the dataset as dataframe
[ 2023-07-13 03:32:40,845 ] 33 root - INFO - Train Test split initiated
[ 2023-07-13 03:32:40,858 ] 40 root - INFO - Ingestion of the data is completed
[ 2023-07-13 03:32:40,891 ] 74 root - INFO - Read train and test data completed
[ 2023-07-13 03:32:40,892 ] 76 root - INFO - Obtaininig preprocessing object
[ 2023-07-13 03:32:40,892 ] 44 root - INFO - Feature Enginerring of Number Features completed
[ 2023-07-13 03:32:40,892 ] 52 root - INFO - Feature Engineering of Categorical Features Completed
[ 2023-07-13 03:32:40,892 ] 61 root - INFO - Column Transforming done
[ 2023-07-13 03:32:40,895 ] 89 root - INFO - Applying preprocessing object on test and training data
