[ 2023-07-13 05:19:50,125 ] 157 numexpr.utils - INFO - NumExpr defaulting to 4 threads.
[ 2023-07-13 05:19:55,157 ] 27 root - INFO - Entered the date ingestion method or component
[ 2023-07-13 05:19:55,167 ] 30 root - INFO - Read the dataset as dataframe
[ 2023-07-13 05:19:55,175 ] 34 root - INFO - Train Test split initiated
[ 2023-07-13 05:19:55,188 ] 41 root - INFO - Ingestion of the data is completed
[ 2023-07-13 05:19:55,219 ] 74 root - INFO - Read train and test data completed
[ 2023-07-13 05:19:55,219 ] 76 root - INFO - Obtaininig preprocessing object
[ 2023-07-13 05:19:55,219 ] 44 root - INFO - Feature Enginerring of Number Features completed
[ 2023-07-13 05:19:55,220 ] 52 root - INFO - Feature Engineering of Categorical Features Completed
[ 2023-07-13 05:19:55,221 ] 61 root - INFO - Column Transforming done
[ 2023-07-13 05:19:55,223 ] 89 root - INFO - Applying preprocessing object on test and training data
[ 2023-07-13 05:19:55,252 ] 104 root - INFO - Saved preprocessing object
[ 2023-07-13 05:19:55,254 ] 32 root - INFO - Splitting train and test data
