[ 2023-07-13 07:25:29,096 ] 157 numexpr.utils - INFO - NumExpr defaulting to 4 threads.
[ 2023-07-13 07:25:39,995 ] 27 root - INFO - Entered the date ingestion method or component
[ 2023-07-13 07:25:40,006 ] 30 root - INFO - Read the dataset as dataframe
[ 2023-07-13 07:25:40,030 ] 34 root - INFO - Train Test split initiated
[ 2023-07-13 07:25:40,069 ] 41 root - INFO - Ingestion of the data is completed
[ 2023-07-13 07:25:40,245 ] 74 root - INFO - Read train and test data completed
[ 2023-07-13 07:25:40,246 ] 76 root - INFO - Obtaininig preprocessing object
[ 2023-07-13 07:25:40,246 ] 44 root - INFO - Feature Enginerring of Number Features completed
[ 2023-07-13 07:25:40,689 ] 52 root - INFO - Feature Engineering of Categorical Features Completed
[ 2023-07-13 07:25:40,689 ] 61 root - INFO - Column Transforming done
[ 2023-07-13 07:25:40,693 ] 89 root - INFO - Applying preprocessing object on test and training data
[ 2023-07-13 07:25:40,769 ] 104 root - INFO - Saved preprocessing object
[ 2023-07-13 07:25:40,772 ] 32 root - INFO - Splitting train and test data
